source,length,speaker,index,utt
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F024/NP/NF024098_DT.wav,287760,F024,5,098
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F024/NP/NF024084_DT.wav,110880,F024,5,084
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F024/NP/NF024087_DT.wav,387600,F024,5,087
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F024/NP/NF024061_DT.wav,119520,F024,5,061
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F024/NP/NF024016_DT.wav,140880,F024,5,016
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F024/NP/NF024073_DT.wav,426960,F024,5,073
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F024/NP/NF024066_DT.wav,181440,F024,5,066
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F024/NP/NF024012_DT.wav,214800,F024,5,012
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F024/NP/NF024097_DT.wav,515280,F024,5,097
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F024/NP/NF024079_DT.wav,107280,F024,5,079
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F024/NP/NF024065_DT.wav,118800,F024,5,065
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F024/NP/NF024063_DT.wav,163680,F024,5,063
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F024/NP/NF024014_DT.wav,274800,F024,5,014
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F024/NP/NF024085_DT.wav,191760,F024,5,085
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F024/NP/NF024077_DT.wav,149760,F024,5,077
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F024/NP/NF024047_DT.wav,136320,F024,5,047
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F024/NP/NF024068_DT.wav,414720,F024,5,068
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F024/NP/NF024003_DT.wav,121200,F024,5,003
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F024/NP/NF024042_DT.wav,150720,F024,5,042
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F024/NP/NF024010_DT.wav,88800,F024,5,010
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F024/NP/NF024019_DT.wav,90480,F024,5,019
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F024/NP/NF024008_DT.wav,142320,F024,5,008
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F024/NP/NF024009_DT.wav,138240,F024,5,009
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F024/NP/NF024023_DT.wav,140400,F024,5,023
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F024/NP/NF024004_DT.wav,103920,F024,5,004
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F024/NP/NF024092_DT.wav,189840,F024,5,092
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F024/NP/NF024088_DT.wav,599280,F024,5,088
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F024/NP/NF024054_DT.wav,299040,F024,5,054
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F024/NP/NF024095_DT.wav,121440,F024,5,095
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F024/NP/NF024075_DT.wav,371760,F024,5,075
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F024/NP/NF024057_DT.wav,277440,F024,5,057
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F024/NP/NF024028_DT.wav,168240,F024,5,028
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F024/NP/NF024013_DT.wav,472560,F024,5,013
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F024/NP/NF024005_DT.wav,110400,F024,5,005
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F024/NP/NF024041_DT.wav,218160,F024,5,041
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F024/NP/NF024032_DT.wav,277920,F024,5,032
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F024/NP/NF024024_DT.wav,89760,F024,5,024
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F024/NP/NF024056_DT.wav,459360,F024,5,056
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F024/NP/NF024046_DT.wav,202800,F024,5,046
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F024/NP/NF024022_DT.wav,150000,F024,5,022
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F024/NP/NF024100_DT.wav,280080,F024,5,100
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F024/NP/NF024049_DT.wav,222720,F024,5,049
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F024/NP/NF024044_DT.wav,73200,F024,5,044
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F024/NP/NF024091_DT.wav,117600,F024,5,091
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F024/NP/NF024071_DT.wav,274080,F024,5,071
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F024/NP/NF024043_DT.wav,263280,F024,5,043
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F024/NP/NF024101_DT.wav,282240,F024,5,101
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F024/NP/NF024045_DT.wav,187920,F024,5,045
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F024/NP/NF024053_DT.wav,317280,F024,5,053
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F024/NP/NF024052_DT.wav,361200,F024,5,052
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F024/NP/NF024102_DT.wav,169440,F024,5,102
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F024/NP/NF024074_DT.wav,393840,F024,5,074
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F024/NP/NF024081_DT.wav,226320,F024,5,081
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F024/NP/NF024059_DT.wav,251280,F024,5,059
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F024/NP/NF024076_DT.wav,264960,F024,5,076
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F024/NP/NF024058_DT.wav,320640,F024,5,058
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F024/NP/NF024069_DT.wav,136560,F024,5,069
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F024/NP/NF024051_DT.wav,386880,F024,5,051
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F024/NP/NF024001_DT.wav,138720,F024,5,001
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F024/NP/NF024090_DT.wav,517200,F024,5,090
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F024/NP/NF024031_DT.wav,208320,F024,5,031
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F024/NP/NF024015_DT.wav,339840,F024,5,015
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F024/NP/NF024048_DT.wav,93600,F024,5,048
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F024/NP/NF024018_DT.wav,98160,F024,5,018
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F024/NP/NF024050_DT.wav,157440,F024,5,050
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F024/NP/NF024083_DT.wav,191520,F024,5,083
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F024/NP/NF024036_DT.wav,83760,F024,5,036
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F024/NP/NF024064_DT.wav,164880,F024,5,064
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F024/PB/BF024C28_DT.wav,234480,F024,5,C28
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F024/PB/BF024C06_DT.wav,184320,F024,5,C06
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F024/PB/BF024C11_DT.wav,164400,F024,5,C11
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F024/PB/BF024C02_DT.wav,283440,F024,5,C02
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F024/PB/BF024C17_DT.wav,138720,F024,5,C17
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F024/PB/BF024C40_DT.wav,128640,F024,5,C40
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F024/PB/BF024C46_DT.wav,135120,F024,5,C46
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F024/PB/BF024C21_DT.wav,352800,F024,5,C21
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F024/PB/BF024C22_DT.wav,186720,F024,5,C22
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F024/PB/BF024C24_DT.wav,116160,F024,5,C24
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F024/PB/BF024C01_DT.wav,228720,F024,5,C01
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F024/PB/BF024C48_DT.wav,219600,F024,5,C48
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F024/PB/BF024C45_DT.wav,161520,F024,5,C45
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F024/PB/BF024C09_DT.wav,103680,F024,5,C09
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F024/PB/BF024C44_DT.wav,129600,F024,5,C44
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F024/PB/BF024C50_DT.wav,203280,F024,5,C50
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F024/PB/BF024C08_DT.wav,294960,F024,5,C08
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F024/PB/BF024C07_DT.wav,272880,F024,5,C07
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F024/PB/BF024C03_DT.wav,181920,F024,5,C03
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F024/PB/BF024C30_DT.wav,133200,F024,5,C30
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F024/PB/BF024C14_DT.wav,263280,F024,5,C14
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F024/PB/BF024C18_DT.wav,133200,F024,5,C18
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F024/PB/BF024C12_DT.wav,137760,F024,5,C12
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F024/PB/BF024C39_DT.wav,237360,F024,5,C39
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F024/PB/BF024C49_DT.wav,260160,F024,5,C49
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F024/PB/BF024C19_DT.wav,280080,F024,5,C19
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F024/PB/BF024C35_DT.wav,121920,F024,5,C35
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F024/PB/BF024C23_DT.wav,147840,F024,5,C23
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F024/PB/BF024C47_DT.wav,177120,F024,5,C47
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F024/PB/BF024C37_DT.wav,340560,F024,5,C37
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F024/PB/BF024C32_DT.wav,157200,F024,5,C32
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F024/PB/BF024C05_DT.wav,87840,F024,5,C05
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F024/PB/BF024C10_DT.wav,242880,F024,5,C10
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F024/PB/BF024C42_DT.wav,289680,F024,5,C42
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F024/PB/BF024C04_DT.wav,239760,F024,5,C04
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F024/PB/BF024C29_DT.wav,191760,F024,5,C29
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F024/PB/BF024C36_DT.wav,167760,F024,5,C36
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F024/PB/BF024C25_DT.wav,205920,F024,5,C25
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F024/PB/BF024C16_DT.wav,206160,F024,5,C16
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F024/PB/BF024C43_DT.wav,191520,F024,5,C43
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F024/PB/BF024C20_DT.wav,203280,F024,5,C20
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F024/PB/BF024C38_DT.wav,269760,F024,5,C38
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F024/PB/BF024C34_DT.wav,115440,F024,5,C34
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F024/PB/BF024C41_DT.wav,260880,F024,5,C41
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F024/PB/BF024C13_DT.wav,196800,F024,5,C13
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F024/PB/BF024C26_DT.wav,145680,F024,5,C26
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F024/PB/BF024C31_DT.wav,187440,F024,5,C31
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F024/PB/BF024C33_DT.wav,214080,F024,5,C33
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F024/PB/BF024C15_DT.wav,209760,F024,5,C15
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F024/PB/BF024C27_DT.wav,177600,F024,5,C27
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F025/NP/NF025034_DT.wav,132480,F025,6,034
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F025/NP/NF025086_DT.wav,389760,F025,6,086
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F025/NP/NF025013_DT.wav,217920,F025,6,013
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F025/NP/NF025021_DT.wav,82800,F025,6,021
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F025/NP/NF025061_DT.wav,135840,F025,6,061
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F025/NP/NF025022_DT.wav,56880,F025,6,022
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F025/NP/NF025057_DT.wav,309840,F025,6,057
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F025/NP/NF025029_DT.wav,323520,F025,6,029
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F025/NP/NF025101_DT.wav,77520,F025,6,101
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F025/NP/NF025030_DT.wav,254880,F025,6,030
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F025/NP/NF025087_DT.wav,442560,F025,6,087
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F025/NP/NF025009_DT.wav,127680,F025,6,009
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F025/NP/NF025104_DT.wav,107280,F025,6,104
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F025/NP/NF025026_DT.wav,221520,F025,6,026
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F025/NP/NF025036_DT.wav,342720,F025,6,036
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F025/NP/NF025016_DT.wav,107760,F025,6,016
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F025/NP/NF025080_DT.wav,207840,F025,6,080
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F025/NP/NF025023_DT.wav,232320,F025,6,023
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F025/NP/NF025072_DT.wav,518160,F025,6,072
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F025/NP/NF025037_DT.wav,188160,F025,6,037
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F025/NP/NF025052_DT.wav,272400,F025,6,052
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F025/NP/NF025100_DT.wav,213840,F025,6,100
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F025/NP/NF025040_DT.wav,305280,F025,6,040
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F025/NP/NF025007_DT.wav,168960,F025,6,007
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F025/NP/NF025076_DT.wav,235440,F025,6,076
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F025/NP/NF025091_DT.wav,310080,F025,6,091
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F025/NP/NF025038_DT.wav,96960,F025,6,038
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F025/NP/NF025008_DT.wav,109920,F025,6,008
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F025/NP/NF025068_DT.wav,252960,F025,6,068
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F025/NP/NF025089_DT.wav,413520,F025,6,089
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F025/NP/NF025097_DT.wav,136080,F025,6,097
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F025/NP/NF025094_DT.wav,223680,F025,6,094
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F025/NP/NF025064_DT.wav,271200,F025,6,064
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F025/NP/NF025083_DT.wav,208320,F025,6,083
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F025/NP/NF025067_DT.wav,225840,F025,6,067
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F025/NP/NF025066_DT.wav,145680,F025,6,066
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F025/NP/NF025065_DT.wav,106080,F025,6,065
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F025/NP/NF025049_DT.wav,103920,F025,6,049
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F025/NP/NF025025_DT.wav,70800,F025,6,025
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F025/NP/NF025032_DT.wav,181680,F025,6,032
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F025/NP/NF025088_DT.wav,387120,F025,6,088
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F025/NP/NF025006_DT.wav,174960,F025,6,006
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F025/NP/NF025075_DT.wav,335040,F025,6,075
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F025/NP/NF025074_DT.wav,313440,F025,6,074
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F025/NP/NF025011_DT.wav,210960,F025,6,011
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F025/NP/NF025078_DT.wav,191760,F025,6,078
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F025/NP/NF025077_DT.wav,221760,F025,6,077
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F025/NP/NF025098_DT.wav,146640,F025,6,098
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F025/NP/NF025090_DT.wav,359040,F025,6,090
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F025/NP/NF025084_DT.wav,300240,F025,6,084
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F025/NP/NF025044_DT.wav,268320,F025,6,044
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F025/NP/NF025062_DT.wav,106560,F025,6,062
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F025/NP/NF025047_DT.wav,144240,F025,6,047
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F025/NP/NF025095_DT.wav,72720,F025,6,095
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F025/NP/NF025051_DT.wav,284160,F025,6,051
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F025/NP/NF025033_DT.wav,217440,F025,6,033
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F025/NP/NF025055_DT.wav,339120,F025,6,055
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F025/NP/NF025063_DT.wav,143760,F025,6,063
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F025/NP/NF025039_DT.wav,198480,F025,6,039
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F025/NP/NF025001_DT.wav,88320,F025,6,001
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F025/NP/NF025035_DT.wav,187200,F025,6,035
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F025/NP/NF025019_DT.wav,132000,F025,6,019
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F025/NP/NF025003_DT.wav,127920,F025,6,003
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F025/NP/NF025010_DT.wav,170160,F025,6,010
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F025/NP/NF025070_DT.wav,296640,F025,6,070
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F025/NP/NF025071_DT.wav,307680,F025,6,071
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F025/NP/NF025050_DT.wav,327840,F025,6,050
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F025/NP/NF025015_DT.wav,200400,F025,6,015
/media/fujie/hdd1/Speech/jnas/JNAS_1/WAVES_DT/F025/NP/NF025024_DT.wav,140880,F025,6,024
